t_rel_s,lat_deg,lon_deg,dist_cum_m
2467,44.19453040926046,28.6482366927946,39844.5
2472,44.19480529377439,28.648901443076547,39912.0
2477,44.19511528805468,28.64966769571481,39979.7
2482,44.19541656688774,28.65047495367624,40048.0
2487,44.19570209367443,28.651218955441724,40115.4
2492,44.19596419565032,28.651920711081736,40183.2
2497,44.19547398650874,28.65167944641217,40251.9
2502,44.19492592716645,28.65133751903645,40320.8
2507,44.19437710147893,28.65100238948668,40390.5
2512,44.193747805509965,28.650641332441875,40460.2
2517,44.193162826434246,28.65028023989362,40530.1
2522,44.19260490457587,28.649916600978685,40600.7
2527,44.19199758955688,28.64953255936602,40672.1
2532,44.19143121958938,28.64922324510277,40743.6
2537,44.19085830679795,28.64891320996956,40815.1
2542,44.19024284830637,28.648508747285813,40887.1
2547,44.189657655324936,28.648137584802843,40958.7
2552,44.18905752321473,28.647766152125488,41029.4
2557,44.18851006397621,28.647429128472307,41101.0
2562,44.18790286726676,28.6470614272974,41172.3
2567,44.18732773197941,28.646722773196096,41242.5
2572,44.18676083367268,28.64640640866527,41312.5
2577,44.18617298066068,28.645984444728903,41381.6
2582,44.18558361040585,28.645704346221983,41451.0
2587,44.18503501845431,28.64535297619692,41519.6
2592,44.18450892331976,28.645015292835083,41587.7
2597,44.18390767331286,28.644649143928543,41656.2
2602,44.18337031214744,28.64434383481628,41723.7
2607,44.18284284596973,28.64400209884537,41790.3
2612,44.18224414040409,28.64362996754228,41856.8
2617,44.18171811786883,28.643293812020644,41924.6
2622,44.181146174453104,28.64298147951598,41993.1
2627,44.1805950610074,28.642655464047333,42061.8
2632,44.17998276277931,28.642281550496804,42131.9
2637,44.179417363945845,28.64192948414952,42200.5
2642,44.17884048794695,28.64161459539585,42270.2
2647,44.178264699186144,28.641219485499327,42339.9
2652,44.177715129462506,28.640883288825275,42409.4
2657,44.177128994094176,28.640561540335543,42479.1
2662,44.17651951185272,28.640169990243265,42550.2
2667,44.17594437967363,28.639822572696573,42621.4
2672,44.175348103623534,28.639455733807026,42693.3
2677,44.17475725819276,28.63909599124313,42765.2
2682,44.17416778304808,28.63878928032477,42836.9
2687,44.173567144086846,28.63838933994642,42907.9
2692,44.17296980309492,28.63802987619363,42978.4
2697,44.17240695012251,28.637675764857537,43049.0
2702,44.17182430142416,28.63732642466712,43119.3
2707,44.17126585858837,28.636980455590933,43189.9
2712,44.17070307314032,28.63666333784938,43259.7
2717,44.170170930046304,28.636298118402056,43328.0
2722,44.169559104506135,28.63595328742182,43395.3
2727,44.168988262946655,28.63557315062208,43463.1
2732,44.16842470460564,28.63525387675456,43530.0
2737,44.16793119156635,28.635045793296857,43598.5
2742,44.1673291932909,28.63543026615127,43666.2
2747,44.16678159528391,28.63577584998115,43733.2
2752,44.166251751361415,28.63619281635117,43800.7
2757,44.16574102493323,28.636529636395927,43869.1
