GPS Time,Device Time,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel flow rate/minute(gal/min),GPS Altitude(m),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°)
Thu Apr 02 13:04:12 GMT+03:00 2026,02-apr.-2026 13:04:12.960,10.403565406799316,11.399999618530273,84.7,20.6299991607666,0.7,0.9,9.95,0.04,12.94,0.06,-,8,18.26,34.66,86,9.68,3.53,1352.5,0,84.7,1.39,12.98,13,4.06,3.58,-,-,52.34,0,47.66,976,37.45,38,8.63,-3
Thu Apr 02 13:04:14 GMT+03:00 2026,02-apr.-2026 13:04:14.628,7.5947265625,11.399999618530273,84.2,28.559999465942383,0.52,1.66,9.78,0.03,12.16,0.01,-,8,18.27,34.66,86,-,2.75,1088,0,84.2,1.74,-,13,3.63,2.84,-,-,52.43,0,47.57,978,27.34,28,7.84,-2
Thu Apr 02 13:04:16 GMT+03:00 2026,02-apr.-2026 13:04:16.419,7.469134330749512,11.399999618530273,84.9,37.279998779296875,1.29,2.44,8.84,-0.04,49.41,-0.05,-,8,18.29,34.66,86,-,12.94,1294.25,0.01,84.9,1.03,-,13,8.99,9.85,-,-,52.52,0,47.48,979,26.89,27,29.02,16.5
Thu Apr 02 13:04:18 GMT+03:00 2026,02-apr.-2026 13:04:18.187,8.455856323242188,11.399999618530273,85.4,47.59000015258789,-0.12,1.81,9.54,0.01,14.12,0,-,8,18.31,34.81,86,5.4,7.84,1112.25,0.02,85.4,0.58,7.25,13,14.21,12.36,-,-,52.61,0,47.39,981,30.44,30,11.37,5
Thu Apr 02 13:04:19 GMT+03:00 2026,02-apr.-2026 13:04:19.966,8.240702629089355,11.399999618530273,85.30000000000001,48.470001220703125,-0.13,1.68,9.48,0,12.94,-0.01,-,8,18.33,34.81,86,5.4,3.53,1126.75,0,85.3,0.44,7.25,13,4.35,3.48,-,-,52.7,0,47.3,983,29.67,30,9.02,4.5
Thu Apr 02 13:04:21 GMT+03:00 2026,02-apr.-2026 13:04:21.772,7.575167179107666,11.399999618530273,84.80000000000001,49.709999084472656,0.08,1.69,9.68,0.02,12.55,-0.04,-,8,18.35,34.81,86,-,2.75,1045.25,0,84.8,1.39,-,13,3.77,2.9,-,-,52.79,0,47.21,985,27.27,27,7.84,4.5
Thu Apr 02 13:04:23 GMT+03:00 2026,02-apr.-2026 13:04:23.594,7.300305366516113,11.399999618530273,84.1,50.08000183105469,0.04,2.37,9.47,0.01,26.67,0.05,-,8,18.36,34.81,86,-,10.2,907.25,0,84.1,0.27,-,13,4.5,2.9,-,-,52.88,0,47.12,987,26.28,26,26.27,22.5
Thu Apr 02 13:04:25 GMT+03:00 2026,02-apr.-2026 13:04:25.322,8.428061485290527,11.399999618530273,83.2,49.720001220703125,0.01,2.41,9.36,0,25.49,-0.07,-,8,18.38,34.81,87,5.36,18.04,1402.25,0.02,83.2,1.52,7.19,13,12.04,14.42,-,-,52.97,0,47.03,988,30.34,29,24.71,8
Thu Apr 02 13:04:26 GMT+03:00 2026,02-apr.-2026 13:04:26.982,9.108524322509766,11.399999618530273,82.7,49.90999984741211,0.12,2.58,9.43,0.02,27.45,0,-,8,18.41,34.81,87,8.41,12.16,1572.75,0.01,82.7,2.66,11.27,13,9.28,10.61,-,-,53.05,0,46.95,990,32.79,33,27.84,17.5
Thu Apr 02 13:04:28 GMT+03:00 2026,02-apr.-2026 13:04:28.653,9.909432411193848,11.399999618530273,84.5,50.7400016784668,-0.06,1.54,9.09,-0.04,15.69,-0.07,-,8,18.44,34.81,87,6.94,10.98,1706,0.02,84.5,2.03,9.3,13,9.57,12.18,-,-,53.13,0,46.87,992,35.67,36,25.88,19.5
Thu Apr 02 13:04:30 GMT+03:00 2026,02-apr.-2026 13:04:30.367,9.283530235290527,11.399999618530273,85.6,49.959999084472656,0.06,1.81,9.44,-0,13.73,0,-,8,18.47,34.81,87,6.94,3.92,1750.5,0.01,85.6,0.32,9.3,13,3.34,3.93,-,-,53.22,0,46.78,993,33.42,36,9.8,26
Thu Apr 02 13:04:31 GMT+03:00 2026,02-apr.-2026 13:04:32.155,8.752851486206055,11.399999618530273,85.6,49.369998931884766,-0.22,-0.38,9.6,-0,12.55,0.04,-,8,18.5,34.81,87,-,3.14,1070.5,0,85.6,1.42,-,13,3.92,3.04,-,-,53.3,0,46.7,995,31.51,32,7.84,5
Thu Apr 02 13:04:33 GMT+03:00 2026,02-apr.-2026 13:04:33.967,6.141150951385498,11.399999618530273,84.5,48.95000076293945,-0.12,0.4,9.64,0,12.16,0.02,-,8,18.5,34.81,87,-,2.75,869.25,0,84.5,8.52,-,13,4.35,2.76,-,-,53.39,0,46.61,997,22.11,20,7.45,9
Thu Apr 02 13:04:35 GMT+03:00 2026,02-apr.-2026 13:04:35.700,2.9864182472229004,11.399999618530273,83.7,49.72999954223633,-0.15,0.55,9.75,0.01,11.76,0,-,8,18.49,34.81,86,-,2.75,814.5,0,83.7,4.7,-,13,4.5,2.69,-,-,53.49,0,46.51,999,10.75,12,7.06,8
Thu Apr 02 13:04:37 GMT+03:00 2026,02-apr.-2026 13:04:37.392,0.0,11.399999618530273,84.6,49.900001525878906,-0.13,1.67,9.63,0.02,11.76,0,-,8,18.46,34.81,86,-,2.75,804.75,0,84.6,1.92,-,13,4.64,2.71,-,-,53.45,0,46.55,1000,0,4,7.06,7.5
Thu Apr 02 13:04:38 GMT+03:00 2026,02-apr.-2026 13:04:39.091,0.0,11.5,84.5,49.869998931884766,-0.04,1.79,9.64,0.02,11.76,0,-,8,18.43,34.81,86,-,2.75,780.25,0,84.5,3,-,13,4.79,2.64,-,-,53.36,0,46.64,1002,0,3,7.06,7.5
Thu Apr 02 13:04:40 GMT+03:00 2026,02-apr.-2026 13:04:40.843,0.0,11.800000190734863,84.2,49.86000061035156,-0.13,1.85,9.59,0.02,11.76,-0.01,-,8,18.4,34.81,87,-,2.75,784.5,0,84.2,1,-,13,4.79,2.67,-,-,53.26,0,46.74,1004,0,1,7.06,7.5
Thu Apr 02 13:04:42 GMT+03:00 2026,02-apr.-2026 13:04:42.656,0.0,11.300000190734863,84.2,49.900001525878906,-0.1,1.9,9.51,0.01,12.16,-0.01,-,8,18.37,34.81,87,-,2.75,785.5,0,84.2,0,-,13,4.79,2.64,-,-,53.16,0,46.84,1006,0,0,7.06,7
Thu Apr 02 13:04:44 GMT+03:00 2026,02-apr.-2026 13:04:44.504,0.0,2.200000047683716,84.2,50.290000915527344,-0.11,3.19,9.36,0.03,25.1,0,-,8,18.34,34.81,87,-,2.75,804,0,84.2,0,-,13,4.93,2.88,-,-,53.06,0,46.94,1008,0,0,27.84,7
Thu Apr 02 13:04:46 GMT+03:00 2026,02-apr.-2026 13:04:46.282,0.0,11.399999618530273,84.2,49.88999938964844,-0.02,2.59,9.33,0.01,26.67,0.01,-,8,18.31,34.81,87,1.5,7.45,1333.75,0.01,84.2,5,2.01,13,6.53,7.92,-,-,52.96,0,47.04,1009,0,5,45.49,-11
Thu Apr 02 13:04:47 GMT+03:00 2026,02-apr.-2026 13:04:48.000,3.15730619430542,11.399999618530273,83.1,50.130001068115234,-0.06,1.91,9.36,-0.01,25.49,-0.02,-,8,18.31,34.81,87,7.65,16.08,1743.25,0.02,83.1,14,10.25,13,11.02,14.19,-,-,52.99,0,47.01,1011,11.37,14,30.98,17.5
Thu Apr 02 13:04:49 GMT+03:00 2026,02-apr.-2026 13:04:49.720,5.41745138168335,11.399999618530273,83.0,50.61000061035156,-0.25,2.24,9.85,0.05,19.61,0.03,-,8,18.31,34.81,87,7.64,5.88,1971.25,0.01,83,2.67,10.25,13,4.06,5.67,-,-,53.07,0,46.93,1013,19.5,20,26.67,38.5
Thu Apr 02 13:04:51 GMT+03:00 2026,02-apr.-2026 13:04:51.400,6.07269287109375,11.399999618530273,82.5,48.72999954223633,-0.2,2.64,9.65,0.04,24.71,0,-,8,18.32,34.81,87,2.77,7.45,1566.75,0.01,82.5,0.96,3.71,13,6.24,7.03,-,-,53.15,0,46.85,1014,21.86,22,20.78,21.5
Thu Apr 02 13:04:52 GMT+03:00 2026,02-apr.-2026 13:04:53.108,6.265713691711426,11.399999618530273,82.4,48.04999923706055,-0.38,1.71,10.83,0.14,14.51,0.11,-,8,18.32,34.81,86,1.5,9.8,1667.75,0.01,82.4,1.14,2.02,13,7.69,9.05,-,-,53.23,0,46.77,1016,22.56,23,13.33,20
Thu Apr 02 13:04:54 GMT+03:00 2026,02-apr.-2026 13:04:54.888,6.368658065795898,11.399999618530273,82.5,45.27000045776367,-0.63,2.1,8.62,-0.07,25.1,-0.09,-,8,18.33,34.81,86,1.5,9.41,1586.75,0.01,82.5,1.33,2.02,13,3.48,5.28,-,-,53.32,0,46.68,1018,22.93,22,24.71,20.5
Thu Apr 02 13:04:56 GMT+03:00 2026,02-apr.-2026 13:04:56.661,6.823157787322998,11.399999618530273,82.2,37.459999084472656,-0.3,1.44,9.44,-0.01,14.9,0.01,-,8,18.34,34.81,86,4.8,7.06,1788,0.01,82.2,0.41,6.44,13,7.25,9.09,-,-,53.4,0,46.6,1020,24.56,25,10.2,24
Thu Apr 02 13:04:58 GMT+03:00 2026,02-apr.-2026 13:04:58.354,5.925996780395508,11.399999618530273,82.9,33.779998779296875,-0.34,1.48,9.57,0.01,12.94,-0.01,-,8,18.35,34.81,86,4.8,3.14,1136.5,0,82.9,0.74,6.44,13,4.21,3.4,-,-,53.49,0,46.51,1021,21.33,23,8.63,7
Thu Apr 02 13:05:00 GMT+03:00 2026,02-apr.-2026 13:05:00.190,3.823871374130249,11.399999618530273,82.7,33.02000045776367,-0.23,0.88,9.82,0.02,12.55,-0.02,-,8,18.35,34.81,86,-,2.75,933.75,0,82.7,4.33,-,13,4.21,2.88,-,-,53.57,0,46.43,1023,13.77,17,7.84,7.5
Thu Apr 02 13:05:01 GMT+03:00 2026,02-apr.-2026 13:05:01.882,3.1989986896514893,11.399999618530273,82.6,33.099998474121094,-0.37,1.52,10.52,0.1,12.16,0.08,-,8,18.34,34.81,86,-,2.75,848,0,82.6,1.77,-,13,4.35,2.73,-,-,53.65,0,46.35,1025,11.52,12,7.06,7
Thu Apr 02 13:05:03 GMT+03:00 2026,02-apr.-2026 13:05:03.601,3.1583354473114014,11.399999618530273,82.6,33.189998626708984,-0.16,1.19,9.45,-0.01,12.16,-0.03,-,8,18.32,34.81,86,-,2.75,805.25,0,82.6,0.62,-,13,4.5,2.67,-,-,53.73,0,46.27,1027,11.37,10,7.06,4.5
Thu Apr 02 13:05:05 GMT+03:00 2026,02-apr.-2026 13:05:05.352,1.6687294244766235,11.5,82.2,32.95000076293945,-0.02,1.78,9.51,0.01,11.76,-0.01,-,8,18.3,34.81,86,-,2.75,810.5,0,82.2,1.53,-,13,4.79,2.69,-,-,53.82,0,46.18,1028,6.01,8,7.06,4.5
Thu Apr 02 13:05:06 GMT+03:00 2026,02-apr.-2026 13:05:07.153,1.195699691772461,11.5,82.0,32.630001068115234,-0.06,1.6,9.52,0,11.76,0,-,8,18.28,34.81,86,-,2.75,791.75,0,82,2.01,-,13,4.64,2.66,-,-,53.78,0,46.22,1030,4.3,4,7.06,5.5
Thu Apr 02 13:05:08 GMT+03:00 2026,02-apr.-2026 13:05:08.958,0.0,11.800000190734863,81.7,32.130001068115234,-0.08,1.11,9.71,0.01,12.16,0,-,8,18.25,34.81,86,-,2.75,792.5,0,81.7,1.25,-,13,4.64,2.66,-,-,53.68,0,46.32,1032,0,3,7.06,5
Thu Apr 02 13:05:10 GMT+03:00 2026,02-apr.-2026 13:05:10.696,0.0,12.399999618530273,81.2,32.33000183105469,-0.07,1.91,9.59,0.02,11.76,0,-,8,18.22,34.81,86,-,2.75,793,0,81.2,0,-,13,4.64,2.67,-,-,53.58,0,46.42,1034,0,0,6.67,1.5
Thu Apr 02 13:05:12 GMT+03:00 2026,02-apr.-2026 13:05:12.496,0.0,13.5,81.2,32.290000915527344,-0.02,1.82,9.58,0.01,11.76,-0.01,-,8,18.19,34.81,86,-,2.75,794.75,0,81.2,0,-,13,4.79,2.69,-,-,53.49,0,46.51,1036,0,0,7.06,8
Thu Apr 02 13:05:14 GMT+03:00 2026,02-apr.-2026 13:05:14.253,0.0,11.300000190734863,81.2,32.310001373291016,-0.04,1.88,9.59,0.01,12.16,0,-,8,18.16,34.81,87,-,2.75,796.5,0,81.2,0,-,13,4.64,2.64,-,-,53.39,0,46.61,1037,0,0,7.06,5
Thu Apr 02 13:05:15 GMT+03:00 2026,02-apr.-2026 13:05:15.935,0.0,11.300000190734863,81.2,32.310001373291016,-0.06,1.92,9.55,0.01,11.76,0,-,8,18.13,34.81,87,-,2.75,790.5,0,81.2,0,-,13,4.64,2.59,-,-,53.3,0,46.7,1039,0,0,7.06,5
Thu Apr 02 13:05:17 GMT+03:00 2026,02-apr.-2026 13:05:17.736,0.0,11.300000190734863,81.2,32.29999923706055,0,1.86,9.61,0.02,12.16,0,-,8,18.09,34.81,87,-,2.75,787.5,0,81.2,0,-,13,4.64,2.55,-,-,53.21,0,46.79,1041,0,0,7.06,5
Thu Apr 02 13:05:19 GMT+03:00 2026,02-apr.-2026 13:05:19.428,0.0,11.300000190734863,81.2,32.310001373291016,-0.09,1.89,9.53,0.01,11.76,0,-,8,18.06,34.81,87,-,2.75,794.25,0,81.2,0,-,13,4.64,2.58,-,-,53.12,0,46.88,1043,0,0,7.06,4.5
Thu Apr 02 13:05:21 GMT+03:00 2026,02-apr.-2026 13:05:21.236,0.0,11.300000190734863,81.2,32.290000915527344,-0.1,1.89,9.59,0.02,11.76,0,-,8,18.03,34.81,87,-,2.75,784.75,0,81.2,0,-,13,4.64,2.59,-,-,53.02,0,46.98,1044,0,0,6.67,8
Thu Apr 02 13:05:22 GMT+03:00 2026,02-apr.-2026 13:05:22.985,0.0,11.300000190734863,81.2,32.29999923706055,-0.08,2.34,9.43,0.01,15.29,0,-,8,18,34.81,87,-,2.35,773.75,0,81.2,0,-,13,4.79,2.68,-,-,52.93,0,47.07,1046,0,0,35.29,6
Thu Apr 02 13:05:24 GMT+03:00 2026,02-apr.-2026 13:05:24.743,0.0,11.300000190734863,81.2,30.700000762939453,-0.04,1.72,9.53,0.01,13.73,-0.01,-,8,17.97,34.81,87,-,3.53,1104,0.01,81.2,0,-,13,4.93,3.87,-,-,52.83,0,47.17,1048,0,0,9.41,1.5
Thu Apr 02 13:05:26 GMT+03:00 2026,02-apr.-2026 13:05:26.422,0.0,11.300000190734863,81.2,29.889999389648438,0.09,2.14,9.57,0.01,17.65,-0.01,-,8,17.94,34.81,87,-,4.31,932,0,81.2,0,-,13,4.5,3.02,-,-,52.75,0,47.25,1050,0,0,17.65,14
Thu Apr 02 13:05:28 GMT+03:00 2026,02-apr.-2026 13:05:28.179,0.0,11.300000190734863,81.2,32.33000183105469,-0.15,1.92,9.41,-0,13.73,-0.02,-,8,17.91,34.81,87,-,3.92,1047,0,81.2,0,-,13,4.64,3.6,-,-,52.65,0,47.35,1051,0,0,9.02,12.5
Thu Apr 02 13:05:29 GMT+03:00 2026,02-apr.-2026 13:05:29.954,0.0,11.300000190734863,81.2,34.099998474121094,-0.09,1.92,9.68,0.02,12.55,0,-,8,17.88,34.81,87,-,3.14,912,0,81.2,0,-,13,4.64,2.99,-,-,52.56,0,47.44,1053,0,0,7.84,5
Thu Apr 02 13:05:31 GMT+03:00 2026,02-apr.-2026 13:05:31.701,0.0,11.300000190734863,81.2,34.15999984741211,-0.02,1.84,9.65,0.02,12.55,-0.01,-,8,17.85,34.81,87,-,2.75,866.75,0,81.2,0,-,13,4.5,2.77,-,-,52.47,0,47.53,1055,0,0,7.45,-0.5
Thu Apr 02 13:05:33 GMT+03:00 2026,02-apr.-2026 13:05:33.596,0.0,11.300000190734863,81.2,34.18000030517578,-0.05,1.85,9.65,0.02,12.16,-0.01,-,8,17.82,34.81,87,-,2.75,841.25,0,81.2,0,-,13,4.64,2.76,-,-,52.37,0,47.63,1057,0,0,7.06,3.5
Thu Apr 02 13:05:35 GMT+03:00 2026,02-apr.-2026 13:05:35.417,0.0,11.300000190734863,81.2,34.16999816894531,-0.06,1.95,9.53,0.01,12.16,-0.01,-,8,17.79,34.81,87,-,2.75,812.75,0,81.2,0,-,14,4.79,2.69,-,-,52.28,0,47.72,1059,0,0,7.45,2.5
Thu Apr 02 13:05:36 GMT+03:00 2026,02-apr.-2026 13:05:37.127,0.0,11.300000190734863,81.2,34.15999984741211,-0.06,1.94,9.51,0.01,12.16,0,-,8,17.76,34.81,87,-,2.75,812.75,0,81.2,0,-,14,4.79,2.76,-,-,52.19,0,47.81,1060,0,0,7.06,2.5
Thu Apr 02 13:05:38 GMT+03:00 2026,02-apr.-2026 13:05:38.769,0.0,11.300000190734863,81.2,34.130001068115234,-0.11,1.95,9.49,0.01,12.16,-0.01,-,8,17.73,34.81,87,-,2.75,799,0,81.2,0,-,14,4.79,2.69,-,-,52.11,0,47.89,1062,0,0,7.45,4.5
Thu Apr 02 13:05:40 GMT+03:00 2026,02-apr.-2026 13:05:40.512,0.0,11.399999618530273,81.2,34.15999984741211,-0.11,1.84,9.5,0.01,12.16,-0.01,-,8,17.7,34.81,87,-,2.75,800,0,81.2,0,-,14,4.79,2.68,-,-,52.02,0,47.98,1064,0,0,7.06,2.5
Thu Apr 02 13:05:42 GMT+03:00 2026,02-apr.-2026 13:05:42.201,0.0,11.399999618530273,81.2,34.150001525878906,-0.09,1.91,9.51,0.01,12.16,0,-,8,17.67,34.81,87,-,2.75,810,0,81.2,0,-,14,4.79,2.7,-,-,51.93,0,48.07,1065,0,0,7.06,2.5
Thu Apr 02 13:05:43 GMT+03:00 2026,02-apr.-2026 13:05:43.950,0.0,11.399999618530273,81.2,34.13999938964844,0,1.84,9.65,0.02,12.16,-0.01,-,8,17.64,34.81,87,-,2.75,800.75,0,81.2,0,-,14,4.64,2.7,-,-,51.84,0,48.16,1067,0,0,7.06,3
Thu Apr 02 13:05:45 GMT+03:00 2026,02-apr.-2026 13:05:45.689,0.0,11.399999618530273,81.2,34.150001525878906,-0.12,1.93,9.58,0.02,11.76,-0.01,-,8,17.61,34.81,87,-,2.75,796,0,81.2,0,-,14,4.64,2.66,-,-,51.75,0,48.25,1069,0,0,6.67,4.5
Thu Apr 02 13:05:47 GMT+03:00 2026,02-apr.-2026 13:05:47.521,0.0,11.399999618530273,81.2,34.130001068115234,-0.09,1.91,9.48,0,11.76,0,-,8,17.58,34.81,87,-,2.75,799,0,81.2,0,-,14,4.79,2.65,-,-,51.66,0,48.34,1071,0,0,7.06,2.5
Thu Apr 02 13:05:49 GMT+03:00 2026,02-apr.-2026 13:05:49.339,0.0,11.399999618530273,81.2,34.119998931884766,-0.02,1.82,9.69,0.02,11.76,0,-,8,17.55,34.81,87,-,2.75,805.75,0,81.2,0,-,14,4.64,2.63,-,-,51.57,0,48.43,1072,0,0,7.06,2.5
Thu Apr 02 13:05:50 GMT+03:00 2026,02-apr.-2026 13:05:51.094,0.0,11.399999618530273,81.2,34.11000061035156,-0.06,1.92,9.49,0.01,11.76,-0.01,-,8,17.52,34.81,87,-,2.75,799,0,81.2,0,-,14,4.64,2.67,-,-,51.48,0,48.52,1074,0,0,6.67,4.5
Thu Apr 02 13:05:52 GMT+03:00 2026,02-apr.-2026 13:05:52.788,0.0,11.399999618530273,81.2,34.13999938964844,-0.01,1.86,9.65,0.02,11.76,0,-,8,17.49,34.81,87,-,2.75,804.75,0,81.2,0,-,14,4.79,2.65,-,-,51.39,0,48.61,1076,0,0,7.06,2.5
Thu Apr 02 13:05:54 GMT+03:00 2026,02-apr.-2026 13:05:54.531,0.0,11.399999618530273,81.2,34.130001068115234,-0.1,1.9,9.62,0.02,11.76,0,-,8,17.46,34.81,88,-,2.75,799.25,0,81.2,0,-,14,4.79,2.64,-,-,51.31,0,48.69,1078,0,0,6.67,2.5
Thu Apr 02 13:05:56 GMT+03:00 2026,02-apr.-2026 13:05:56.703,0.0,11.399999618530273,81.2,34.130001068115234,-0.14,1.92,9.53,0.02,11.76,0,-,8,17.43,34.81,88,-,2.75,787.5,0,81.2,0,-,14,4.64,2.65,-,-,51.2,0,48.8,1080,0,0,7.06,5
Thu Apr 02 13:05:59 GMT+03:00 2026,02-apr.-2026 13:05:59.224,0.0,11.399999618530273,81.2,34.08000183105469,-0.05,1.92,9.56,0.01,11.76,-0.01,-,8,17.4,34.81,88,-,2.75,784,0,81.2,0,-,14,4.64,2.6,-,-,51.07,0,48.93,1082,0,0,7.06,4.5
Thu Apr 02 13:06:01 GMT+03:00 2026,02-apr.-2026 13:06:01.764,0.0,11.399999618530273,81.2,34.08000183105469,-0.14,1.93,9.57,0.01,11.76,-0.01,-,8,17.38,34.81,88,-,2.75,795.25,0,81.2,0,-,14,4.64,2.58,-,-,50.95,0,49.05,1085,0,0,6.67,5
Thu Apr 02 13:06:04 GMT+03:00 2026,02-apr.-2026 13:06:04.335,0.0,11.5,81.2,34.119998931884766,-0.13,3.56,9.04,0.01,26.27,0.01,-,8,17.35,34.81,88,-,2.75,799,0,81.2,0,-,14,4.79,2.61,-,-,50.82,0,49.18,1087,0,0,31.76,8
Thu Apr 02 13:06:06 GMT+03:00 2026,02-apr.-2026 13:06:07.011,2.8268544673919678,11.300000190734863,84.6,35.380001068115234,-0.05,3.31,9.23,0.02,29.8,-0.02,-,8,17.33,34.81,88,-,10.2,1334.25,0.01,84.6,9,-,14,9.72,9.99,-,-,50.87,0,49.13,1090,10.18,9,12.16,14
Thu Apr 02 13:06:08 GMT+03:00 2026,02-apr.-2026 13:06:09.151,4.604190349578857,11.300000190734863,85.2,34.20000076293945,-0.39,2.76,9.09,-0.01,25.88,-0.02,-,8,17.33,34.81,88,-,11.37,1243.25,0.02,85.2,6.24,-,14,11.17,12.36,-,-,50.97,0,49.03,1092,16.58,18,25.1,14.5
Thu Apr 02 13:06:10 GMT+03:00 2026,02-apr.-2026 13:06:10.939,6.429910182952881,11.399999618530273,85.7,33.43000030517578,-0.78,1.62,9.83,0.04,16.47,0.01,-,8,17.34,34.81,88,7.02,15.69,1646.75,0.02,85.7,2.73,9.41,14,9.28,11.98,-,-,51.05,0,48.95,1094,23.15,23,34.51,10
Thu Apr 02 13:06:12 GMT+03:00 2026,02-apr.-2026 13:06:12.736,7.6662726402282715,11.399999618530273,86.1,32.2599983215332,-0.3,2.16,9.45,0.01,24.71,-0.05,-,8,17.36,34.81,88,6.41,2.75,1408.5,0,86.1,0.24,8.6,14,3.34,3.63,-,-,51.14,0,48.86,1096,27.6,27,25.1,-0.5
Thu Apr 02 13:06:14 GMT+03:00 2026,02-apr.-2026 13:06:14.493,5.994454860687256,11.399999618530273,85.7,33.13999938964844,-0.4,-1.33,10.11,0.06,12.94,0.08,-,8,17.38,34.81,88,6.41,3.53,1326.75,0.01,85.7,0.9,8.6,13,6.09,5.15,-,-,51.22,0,48.78,1098,21.58,27,9.41,14.5
Thu Apr 02 13:06:15 GMT+03:00 2026,02-apr.-2026 13:06:16.145,3.7857818603515625,11.399999618530273,85.2,33.4900016784668,-0.17,1.65,9.6,0.01,12.55,-0.01,-,8,17.35,34.81,88,-,3.14,1081.25,0,85.2,17.58,-,14,3.77,2.99,-,-,51.18,0,48.82,1099,13.63,4,7.45,10.5
Thu Apr 02 13:06:17 GMT+03:00 2026,02-apr.-2026 13:06:17.911,0.0,11.5,83.9,33.959999084472656,-0.18,1.91,9.48,0,11.76,-0.01,-,8,17.33,34.81,88,-,2.75,875,0,83.9,3.53,-,14,4.21,2.66,-,-,51.1,0,48.9,1101,0,1,7.06,6
Thu Apr 02 13:06:19 GMT+03:00 2026,02-apr.-2026 13:06:19.646,0.0,11.699999809265137,83.0,34.0099983215332,-0.2,1.93,9.54,0.01,11.76,0,-,8,17.3,34.81,88,-,2.75,825.5,0,83,0,-,14,4.64,2.73,-,-,51.02,0,48.98,1103,0,0,7.06,3
Thu Apr 02 13:06:21 GMT+03:00 2026,02-apr.-2026 13:06:21.407,0.0,12.100000381469727,83.0,34.0099983215332,-0.17,1.89,9.52,0.01,11.76,-0.01,-,8,17.27,34.81,88,-,2.75,800,0,83,0,-,14,4.64,2.66,-,-,50.93,0,49.07,1105,0,0,6.67,8
Thu Apr 02 13:06:23 GMT+03:00 2026,02-apr.-2026 13:06:23.243,0.0,11.300000190734863,83.0,33.959999084472656,-0.21,2.67,9.42,0.02,23.14,0,-,8,17.24,34.81,88,-,2.75,784.75,0,83,0,-,14,4.64,2.64,-,-,50.84,0,49.16,1106,0,0,15.29,4.5
Thu Apr 02 13:06:24 GMT+03:00 2026,02-apr.-2026 13:06:25.050,0.0,11.300000190734863,83.0,33.900001525878906,-0.17,1.83,9.75,0.03,13.33,-0.02,-,8,17.22,34.81,88,0.24,4.71,1512.5,0.01,83,2,0.32,14,6.38,7.31,-,-,50.76,0,49.24,1108,0,2,9.41,2
Thu Apr 02 13:06:26 GMT+03:00 2026,02-apr.-2026 13:06:26.765,0.0,11.300000190734863,83.0,34.150001525878906,-0.18,1.83,9.56,0.01,12.55,0,-,8,17.19,34.81,88,0.24,3.14,1053.25,0,83,2,0.32,14,4.06,3.02,-,-,50.68,0,49.32,1110,0,2,7.84,8.5
Thu Apr 02 13:06:28 GMT+03:00 2026,02-apr.-2026 13:06:28.529,0.0,11.300000190734863,83.0,34.34000015258789,-0.22,1.85,9.46,0,12.16,-0.01,-,8,17.17,34.81,88,-,2.75,894.5,0,83,2,-,14,4.21,2.72,-,-,50.59,0,49.41,1112,0,2,7.45,5
Thu Apr 02 13:06:30 GMT+03:00 2026,02-apr.-2026 13:06:30.282,0.0,11.399999618530273,83.0,34.459999084472656,-0.16,1.9,9.57,0.01,11.76,-0.01,-,8,17.14,34.81,88,-,2.75,836.5,0,83,1,-,14,4.35,2.57,-,-,50.51,0,49.49,1113,0,1,7.06,6
Thu Apr 02 13:06:31 GMT+03:00 2026,02-apr.-2026 13:06:32.032,0.0,11.300000190734863,83.0,34.529998779296875,-0.15,1.84,9.55,0.01,11.76,-0.01,-,8,17.12,34.81,88,-,2.75,806.25,0,83,1,-,14,4.5,2.59,-,-,50.43,0,49.57,1115,0,1,6.67,3
Thu Apr 02 13:06:33 GMT+03:00 2026,02-apr.-2026 13:06:33.738,0.0,11.300000190734863,83.0,34.630001068115234,-0.18,1.95,9.53,0.01,11.76,-0.01,-,8,17.09,34.81,88,-,2.75,800.75,0,83,0,-,14,4.5,2.57,-,-,50.35,0,49.65,1117,0,0,6.67,8
Thu Apr 02 13:06:35 GMT+03:00 2026,02-apr.-2026 13:06:35.550,0.0,11.300000190734863,83.0,34.70000076293945,-0.17,1.89,9.55,0.01,11.76,0,-,8,17.06,34.81,88,-,2.75,796.25,0,83,0,-,14,4.64,2.62,-,-,50.26,0,49.74,1119,0,0,6.67,8
