# Serie EXTRAPOLATA - VW Touran 2.0 TDI (BKD) pe ciclul R_A — urban central (Brătianu–Ferdinand–Mamaia)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
404,14.27,0.3139,1409.2,0.3295,0.1199,1.0413,316.3
405,14.84,0.1014,1413.4,0.2354,0.1202,0.7439,317.1
406,15.0,0.0264,1417.5,0.1998,0.1204,0.6315,317.7
407,15.03,0.0819,1421.7,0.2281,0.1207,0.7209,318.4
408,15.59,0.1806,1426.0,0.2867,0.121,0.906,319.3
409,16.33,0.2625,1430.6,0.3434,0.1214,1.085,320.4
410,17.48,0.4542,1435.4,0.4772,0.122,1.508,321.9
411,19.6,0.6944,1440.9,0.6907,0.1228,2.1828,324.1
412,22.48,0.7333,1447.1,0.8195,0.1238,2.5898,326.7
413,24.88,0.6611,1454.0,0.8185,0.1248,2.5863,329.3
414,27.24,0.7792,1461.6,0.979,0.126,3.0938,332.4
415,30.49,0.8361,1470.1,1.1256,0.1273,3.5569,335.9
416,33.26,0.5417,1479.3,0.9232,0.1284,2.9172,338.9
417,34.39,0.3139,1488.9,0.6933,0.1293,2.1909,341.0
418,35.52,0.3139,1498.7,0.7175,0.1301,2.2674,343.3
419,36.65,0.0458,1508.9,0.4127,0.1306,1.3041,344.6
420,35.85,-0.3417,1518.9,0.0522,0.1307,0.1649,344.8
421,34.19,-0.7333,1528.4,0.051,0.1307,0.161,344.9
422,30.57,-0.9986,1536.8,0.0487,0.1308,0.154,345.1
423,27.0,-0.4958,1544.3,0.0475,0.1308,0.1502,345.3
424,27.0,-0.1583,1551.8,0.1609,0.131,0.5084,345.8
425,25.86,-0.8389,1559.0,0.0483,0.1311,0.1527,345.9
426,20.96,-1.5569,1564.9,0.0491,0.1312,0.1551,346.1
427,14.65,-2.05,1568.9,0.1305,0.1313,0.4123,346.5
428,6.2,-1.7667,1570.6,0.0989,0.1314,0.3125,346.8
429,1.93,-0.8333,1571.2,0.0899,0.1315,0.2842,347.1
430,0.2,-0.2681,1571.2,0.1276,0.1317,0.4031,347.5
431,0.0,-0.0028,1571.2,0.1276,0.1318,0.4031,347.9
432,0.18,0.1889,1571.3,0.1276,0.132,0.4031,348.3
433,1.36,0.2528,1571.7,0.1062,0.1321,0.3355,348.6
434,2.0,0.0889,1572.2,0.1028,0.1322,0.3248,348.9
435,2.0,-0.1139,1572.8,0.0899,0.1324,0.2842,349.2
436,1.18,-0.2639,1573.1,0.0899,0.1325,0.2842,349.5
437,0.1,-0.1639,1573.1,0.1276,0.1326,0.4031,349.9
438,0.0,-0.0139,1573.1,0.1276,0.1328,0.4031,350.3
439,0.0,0.0,1573.1,0.1276,0.1329,0.4031,350.7
440,0.0,0.0,1573.1,0.1276,0.1331,0.4031,351.1
441,0.0,0.0,1573.1,0.1276,0.1332,0.4031,351.5
442,0.0,0.1014,1573.1,0.1276,0.1334,0.4031,351.9
443,0.73,0.2653,1573.3,0.1276,0.1335,0.4031,352.3
444,1.91,0.0306,1573.9,0.0985,0.1336,0.3112,352.6
445,0.95,-0.2653,1574.1,0.1276,0.1338,0.4031,353.1
446,0.0,-0.1319,1574.1,0.1276,0.134,0.4031,353.5
447,0.0,0.0778,1574.1,0.1276,0.1341,0.4031,353.9
448,0.56,0.2458,1574.3,0.1276,0.1343,0.4031,354.3
449,1.77,0.5764,1574.8,0.1302,0.1344,0.4116,354.7
450,4.71,0.8639,1576.1,0.248,0.1347,0.7835,355.5
451,7.99,0.3778,1578.3,0.2326,0.135,0.7351,356.2
452,7.43,-0.0292,1580.4,0.1205,0.1351,0.3808,356.6
453,7.78,0.5222,1582.5,0.2662,0.1355,0.8412,357.4
454,11.19,0.9528,1585.6,0.5105,0.1361,1.6131,359.0
455,14.64,0.9597,1589.7,0.6539,0.1368,2.0664,361.1
456,18.1,0.7847,1594.7,0.694,0.1377,2.1929,363.3
457,20.29,0.5361,1600.4,0.6069,0.1384,1.9177,365.2
458,21.96,-0.0056,1606.5,0.2571,0.1387,0.8123,366.0
459,20.25,-0.4931,1612.1,0.0483,0.1388,0.1528,366.2
460,18.41,-0.5528,1617.2,0.0464,0.1388,0.1468,366.3
461,16.27,-0.5347,1621.7,0.0444,0.1389,0.1403,366.5
462,14.56,-0.3889,1625.8,0.1299,0.139,0.4106,366.9
463,13.47,-0.2597,1629.5,0.1235,0.1392,0.3903,367.3
464,12.69,-0.1847,1633.0,0.1189,0.1393,0.3757,367.6
465,12.14,-0.0333,1636.4,0.1461,0.1395,0.4618,368.1
466,12.45,0.1319,1639.9,0.2169,0.1398,0.6854,368.8
467,13.09,0.2514,1643.5,0.2782,0.1401,0.8791,369.7
468,14.26,0.2958,1647.5,0.3207,0.1405,1.0134,370.7
469,15.22,0.2153,1651.7,0.2985,0.1408,0.9434,371.6
470,15.81,0.1083,1656.1,0.2519,0.1411,0.7962,372.4
471,16.0,0.0264,1660.5,0.2106,0.1414,0.6654,373.1
472,16.0,-0.1375,1665.0,0.1385,0.1416,0.4375,373.5
473,15.01,-0.2889,1669.1,0.0433,0.1416,0.1368,373.6
474,13.92,-0.3111,1673.0,0.1262,0.1418,0.3987,374.0
475,12.77,-0.3472,1676.6,0.1194,0.1419,0.3772,374.4
476,11.42,-0.4306,1679.7,0.1144,0.142,0.3614,374.8
477,9.67,-0.1944,1682.4,0.1089,0.1422,0.344,375.1
478,10.02,0.2792,1685.2,0.2389,0.1425,0.755,375.9
479,11.68,0.5958,1688.4,0.3898,0.1429,1.2316,377.1
480,14.31,0.7389,1692.4,0.5342,0.1436,1.6879,378.8
481,17.0,0.3736,1697.1,0.4192,0.1441,1.3247,380.1
482,17.0,-0.0125,1701.9,0.1992,0.1443,0.6296,380.8
483,16.91,-0.0944,1706.6,0.1519,0.1445,0.4801,381.2
484,16.32,-0.0889,1711.1,0.151,0.1447,0.4771,381.7
485,16.27,0.0764,1715.6,0.2408,0.145,0.7608,382.5
486,16.87,0.2847,1720.3,0.366,0.1454,1.1567,383.6
487,18.32,0.4333,1725.4,0.4864,0.146,1.5371,385.2
488,19.99,0.3875,1730.9,0.4985,0.1466,1.5754,386.7
489,21.11,0.3097,1736.8,0.4706,0.1471,1.4872,388.2
490,22.22,0.3028,1743.0,0.4896,0.1477,1.547,389.8
491,23.29,0.2764,1749.4,0.4829,0.1483,1.5261,391.3
492,24.21,0.2125,1756.2,0.4396,0.1488,1.3891,392.7
493,24.82,0.1097,1763.1,0.3585,0.1493,1.1328,393.8
494,25.0,0.025,1770.0,0.2882,0.1496,0.9106,394.7
495,25.0,0.0,1777.0,0.2672,0.1499,0.8444,395.6
496,25.0,-0.0111,1783.9,0.2579,0.1502,0.815,396.4
497,24.92,-0.0889,1790.8,0.193,0.1505,0.6098,397.0
498,24.36,-0.1278,1797.6,0.1732,0.1507,0.5472,397.6
499,24.0,-0.05,1804.3,0.227,0.1509,0.7172,398.3
500,24.0,0.0403,1810.9,0.2996,0.1513,0.9467,399.2
501,24.29,0.1208,1817.7,0.3655,0.1517,1.1551,400.4
502,24.87,0.2917,1824.6,0.5103,0.1523,1.6126,402.0
503,26.39,0.4431,1831.9,0.6593,0.1531,2.0835,404.1
504,28.06,0.3181,1839.7,0.5716,0.1538,1.8064,405.9
505,28.68,0.1306,1847.7,0.4033,0.1543,1.2744,407.2
506,29.0,0.0444,1855.7,0.3237,0.1547,1.023,408.2
507,29.0,0.0,1863.8,0.2806,0.155,0.8865,409.1
508,29.0,0.0,1871.8,0.2806,0.1554,0.8865,409.9
509,29.0,0.0,1879.9,0.2806,0.1557,0.8865,410.8
510,29.0,0.0,1887.9,0.2806,0.156,0.8865,411.7
511,29.0,0.0,1896.0,0.2806,0.1564,0.8865,412.6
512,29.0,-0.0319,1904.1,0.2495,0.1567,0.7884,413.4
513,28.77,-0.1903,1912.0,0.1628,0.1569,0.5146,413.9
514,27.63,-0.2806,1919.7,0.0473,0.1569,0.1493,414.1
515,26.75,-0.1972,1927.2,0.0477,0.157,0.1508,414.2
516,26.21,-0.1042,1934.4,0.1759,0.1572,0.556,414.8
517,26.0,-0.0292,1941.7,0.242,0.1575,0.7646,415.5
518,26.0,-0.0583,1948.9,0.2166,0.1577,0.6843,416.2
519,25.58,-0.1389,1956.0,0.1675,0.1579,0.5293,416.7
520,25.0,-0.8361,1962.9,0.0489,0.158,0.1546,416.9
521,19.56,-1.5125,1968.4,0.0476,0.1581,0.1505,417.1
522,14.11,-1.5069,1972.3,0.1273,0.1582,0.4022,417.5
523,8.71,-1.2403,1974.7,0.1059,0.1583,0.3345,417.8
524,5.18,-0.4125,1976.1,0.0964,0.1585,0.3047,418.1
525,5.74,0.1972,1977.7,0.1556,0.1586,0.4918,418.6
526,6.6,0.275,1979.6,0.1836,0.1589,0.5803,419.2
527,7.72,0.8653,1981.7,0.3535,0.1593,1.1171,420.3
528,12.83,1.5861,1985.3,0.8474,0.1603,2.6777,423.0
529,19.14,1.3514,1990.6,1.0801,0.1616,3.4131,426.4
530,22.56,0.9694,1996.9,1.0002,0.1628,3.1608,429.5
531,26.12,1.0375,2004.1,1.1488,0.1642,3.6303,433.2
532,30.03,0.7778,2012.5,1.0607,0.1654,3.3518,436.5
533,31.72,0.1583,2021.3,0.4727,0.166,1.4936,438.0
534,31.17,-0.1,2029.9,0.195,0.1662,0.6162,438.6
535,31.0,-0.0236,2038.5,0.2734,0.1666,0.864,439.5
536,31.0,0.0,2047.1,0.298,0.1669,0.9415,440.4
537,31.0,0.0194,2055.8,0.3182,0.1673,1.0054,441.4
538,31.14,0.1778,2064.4,0.4847,0.1679,1.5317,443.0
539,32.28,0.1417,2073.4,0.4626,0.1684,1.4619,444.4
540,32.16,-0.3347,2082.3,0.0495,0.1685,0.1565,444.6
541,29.87,-0.4889,2090.6,0.0484,0.1686,0.1529,444.7
542,28.64,-0.25,2098.6,0.0478,0.1686,0.1509,444.9
543,28.07,-0.3042,2106.4,0.0475,0.1687,0.15,445.0
544,26.45,-0.4556,2113.7,0.0479,0.1687,0.1514,445.2
545,24.79,-0.3917,2120.6,0.0491,0.1688,0.1551,445.3
546,23.63,-0.3181,2127.2,0.0499,0.1688,0.1576,445.5
547,22.5,-0.3083,2133.4,0.0507,0.1689,0.1601,445.7
548,21.41,0.1375,2139.4,0.3536,0.1693,1.1173,446.8
549,23.49,0.8458,2145.9,0.9331,0.1704,2.9485,449.7
550,27.5,0.6986,2153.5,0.9117,0.1715,2.8809,452.6
551,28.52,0.0486,2161.4,0.3229,0.1719,1.0204,453.6
552,27.85,-0.9847,2169.2,0.0474,0.172,0.1497,453.8
553,21.43,-1.8403,2175.1,0.0496,0.172,0.1566,453.9
554,14.6,-1.9611,2179.2,0.1302,0.1722,0.4114,454.3
555,7.31,-1.5903,2181.2,0.1016,0.1723,0.321,454.7
556,3.15,-1.0153,2182.1,0.0915,0.1724,0.2892,455.0
557,0.0,-0.4375,2182.1,0.1276,0.1726,0.4031,455.4
558,0.0,0.0764,2182.1,0.1276,0.1727,0.4031,455.8
559,0.55,0.3083,2182.2,0.1276,0.1729,0.4031,456.2
560,2.22,0.6028,2182.9,0.1424,0.1731,0.4501,456.6
561,4.89,0.8611,2184.2,0.2538,0.1734,0.8019,457.4
562,8.42,-0.0583,2186.6,0.1179,0.1735,0.3726,457.8
563,4.47,-1.1694,2187.8,0.0947,0.1736,0.2993,458.1
564,0.0,-0.6208,2187.8,0.1276,0.1738,0.4031,458.5
565,0.0,0.0,2187.8,0.1276,0.1739,0.4031,458.9
566,0.0,0.0,2187.8,0.1276,0.1741,0.4031,459.3
567,0.0,0.0,2187.8,0.1276,0.1742,0.4031,459.7
568,0.0,0.0,2187.8,0.1276,0.1744,0.4031,460.1
569,0.0,0.0,2187.8,0.1276,0.1745,0.4031,460.5
570,0.0,0.0,2187.8,0.1276,0.1747,0.4031,460.9
571,0.0,0.0,2187.8,0.1276,0.1748,0.4031,461.3
572,0.0,0.0,2187.8,0.1276,0.175,0.4031,461.7
573,0.0,0.0,2187.8,0.1276,0.1751,0.4031,462.1
574,0.0,0.0,2187.8,0.1276,0.1753,0.4031,462.5
575,0.0,0.0,2187.8,0.1276,0.1754,0.4031,462.9
576,0.0,0.0,2187.8,0.1276,0.1756,0.4031,463.3
577,0.0,0.0,2187.8,0.1276,0.1758,0.4031,463.7
578,0.0,0.0,2187.8,0.1276,0.1759,0.4031,464.1
579,0.0,0.0,2187.8,0.1276,0.1761,0.4031,464.5
580,0.0,0.0,2187.8,0.1276,0.1762,0.4031,464.9
581,0.0,0.0,2187.8,0.1276,0.1764,0.4031,465.3
582,0.0,0.0,2187.8,0.1276,0.1765,0.4031,465.8
583,0.0,0.0,2187.8,0.1276,0.1767,0.4031,466.2
584,0.0,0.0,2187.8,0.1276,0.1768,0.4031,466.6
585,0.0,0.6097,2187.8,0.1276,0.177,0.4031,467.0
586,4.39,1.3875,2189.0,0.3138,0.1773,0.9917,468.0
587,9.99,1.9736,2191.8,0.8057,0.1783,2.5462,470.5
588,18.6,1.6153,2197.0,1.1942,0.1797,3.7737,474.3
589,21.62,0.0264,2203.0,0.2764,0.1801,0.8734,475.1
590,18.79,-0.8444,2208.2,0.0468,0.1801,0.148,475.3
591,15.54,-0.9278,2212.5,0.0438,0.1802,0.1383,475.4
592,12.11,-0.3472,2215.9,0.1165,0.1803,0.3683,475.8
593,13.04,0.2931,2219.5,0.2955,0.1807,0.9337,476.7
594,14.22,0.4722,2223.4,0.404,0.1812,1.2765,478.0
595,16.44,0.7319,2228.0,0.6041,0.1819,1.9088,479.9
596,19.49,1.1194,2233.4,0.9646,0.183,3.048,483.0
597,24.5,1.1944,2240.2,1.2118,0.1845,3.8292,486.8
598,28.09,0.8,2248.0,1.0202,0.1857,3.2237,490.0
599,30.26,0.5056,2256.4,0.8041,0.1867,2.5411,492.6
600,31.73,0.3583,2265.2,0.6855,0.1875,2.1661,494.7
601,32.84,0.4056,2274.4,0.7613,0.1884,2.4057,497.1
602,34.65,0.5208,2284.0,0.9392,0.1895,2.9678,500.1
603,36.59,0.5417,2294.2,1.0199,0.1908,3.223,503.3
604,38.55,0.4944,2304.9,1.011,0.192,3.1949,506.5
605,40.15,0.2972,2316.0,0.7821,0.1929,2.4716,509.0
606,40.69,0.3514,2327.3,0.8648,0.1939,2.7329,511.7
607,42.68,0.8181,2339.2,1.4876,0.1957,4.701,516.4
608,46.58,0.8375,2352.1,1.5787,0.1976,4.9886,521.4
609,48.71,0.4514,2365.6,1.0945,0.1989,3.4585,524.9
610,49.83,0.1792,2379.5,0.6904,0.1997,2.1816,527.1
611,50.0,0.0181,2393.4,0.4231,0.2003,1.3369,528.4
612,49.96,-0.0819,2407.3,0.2552,0.2006,0.8065,529.2
613,49.41,-0.1333,2421.0,0.1664,0.2008,0.526,529.7
614,49.0,-0.0569,2434.6,0.2899,0.2011,0.916,530.6
615,49.0,-0.0833,2448.2,0.2466,0.2014,0.7791,531.4
616,48.4,-0.2486,2461.6,0.0432,0.2015,0.1365,531.6
617,47.21,-0.6611,2474.8,0.0437,0.2015,0.1379,531.7
618,43.64,-1.0014,2486.9,0.0508,0.2016,0.1604,531.9
619,40.0,-0.5056,2498.0,0.0532,0.2016,0.1681,532.0
620,40.0,0.1556,2509.1,0.5898,0.2023,1.8637,533.9
621,41.12,0.625,2520.5,1.2171,0.2038,3.8459,537.7
622,44.5,0.9083,2532.9,1.6329,0.2057,5.1598,542.9
623,47.66,0.8514,2546.1,1.619,0.2077,5.116,548.0
624,50.63,0.5333,2560.2,1.2539,0.2092,3.9624,552.0
625,51.5,0.2,2574.5,0.7525,0.2101,2.3778,554.3
626,52.07,0.1583,2589.0,0.6892,0.2109,2.1779,556.5
627,52.64,0.1292,2603.6,0.6466,0.2117,2.0433,558.6
628,53.0,0.05,2618.3,0.5115,0.2123,1.6164,560.2
629,53.0,-0.0417,2633.0,0.3487,0.2127,1.1019,561.3
630,52.7,-0.1208,2647.7,0.206,0.213,0.6509,561.9
631,52.13,-0.0347,2662.1,0.3529,0.2134,1.115,563.1
632,52.45,0.1208,2676.7,0.6291,0.2141,1.988,565.0
633,53.0,0.0764,2691.4,0.5584,0.2148,1.7645,566.8
634,53.0,-0.0528,2706.2,0.329,0.2152,1.0395,567.8
635,52.62,-0.2069,2720.8,0.0437,0.2153,0.1381,568.0
636,51.51,-0.3472,2735.1,0.0436,0.2153,0.1377,568.1
637,50.12,-0.4208,2749.0,0.0434,0.2154,0.1371,568.3
638,48.48,-0.3514,2762.5,0.0432,0.2154,0.1365,568.4
639,47.59,-0.2042,2775.7,0.0431,0.2155,0.1361,568.5
640,47.01,0.0653,2788.8,0.4751,0.216,1.5012,570.0
641,48.06,0.2764,2802.1,0.8199,0.217,2.591,572.6
642,49.0,0.1306,2815.7,0.5978,0.2177,1.889,574.5
643,49.0,-0.0556,2829.3,0.2922,0.2181,0.9233,575.4
644,48.6,-0.1861,2842.8,0.132,0.2182,0.4172,575.9
645,47.66,-0.3125,2856.1,0.0431,0.2183,0.1362,576.0
646,46.35,-0.4847,2868.9,0.0454,0.2183,0.1434,576.1
647,44.17,-0.6056,2881.2,0.0497,0.2184,0.1571,576.3
648,41.99,-1.4306,2892.9,0.0531,0.2185,0.1677,576.5
649,33.87,-2.9528,2902.3,0.0507,0.2185,0.1603,576.6
650,20.73,-3.6486,2908.0,0.0488,0.2186,0.1543,576.8
651,7.6,-2.4542,2910.1,0.1024,0.2187,0.3235,577.1
652,3.06,-0.8111,2911.0,0.0913,0.2188,0.2885,577.4
653,1.76,-0.3611,2911.5,0.0899,0.2189,0.2842,577.7
654,0.46,-0.1236,2911.6,0.1276,0.2191,0.4031,578.1
655,0.87,0.2444,2911.9,0.1276,0.2192,0.4031,578.5
656,2.22,0.3764,2912.5,0.1256,0.2194,0.3969,578.9
657,3.58,1.1833,2913.5,0.2469,0.2197,0.7802,579.6
658,10.74,2.3556,2916.5,0.9892,0.2209,3.126,582.8
659,20.54,1.7389,2922.2,1.3772,0.2225,4.3521,587.1
660,23.26,0.8028,2928.6,0.893,0.2236,2.8218,589.9
661,26.32,1.1208,2935.9,1.2176,0.225,3.8475,593.8
662,31.33,0.9542,2944.6,1.2585,0.2265,3.9768,597.8
663,33.19,0.0181,2953.9,0.3387,0.227,1.0704,598.8
664,31.46,-1.0028,2962.6,0.0492,0.227,0.1554,599.0
665,25.97,-1.7153,2969.8,0.0483,0.2271,0.1525,599.2
666,19.11,-1.8653,2975.1,0.0472,0.2271,0.149,599.3
667,12.54,-1.6347,2978.6,0.118,0.2273,0.3729,599.7
668,7.34,-0.4139,2980.6,0.1017,0.2274,0.3213,600.0
669,9.56,0.7111,2983.3,0.3699,0.2278,1.1689,601.2
670,12.46,0.9847,2986.8,0.5731,0.2285,1.811,603.0
671,16.65,1.1111,2991.4,0.8229,0.2295,2.6003,605.6
672,20.46,1.0319,2997.1,0.9518,0.2306,3.0077,608.6
673,24.08,0.8847,3003.7,0.9812,0.2318,3.1004,611.7
674,26.83,0.85,3011.2,1.0254,0.233,3.2404,614.9
675,30.2,1.2597,3019.6,1.483,0.2348,4.6864,619.6
676,35.9,1.3611,3029.6,1.8456,0.237,5.832,625.4
677,40.0,0.8764,3040.7,1.4791,0.2388,4.6741,630.1
678,42.21,0.7264,3052.4,1.3653,0.2404,4.3145,634.4
679,45.23,0.9042,3065.0,1.6416,0.2424,5.1873,639.6
680,48.72,0.8722,3078.5,1.6823,0.2444,5.3162,644.9
681,51.51,0.7694,3092.8,1.6234,0.2464,5.13,650.1
682,54.26,0.8097,3107.9,1.7724,0.2485,5.6008,655.7
683,57.34,0.6958,3123.8,1.6882,0.2505,5.3348,661.0
684,59.27,0.3486,3140.3,1.1494,0.2519,3.6323,664.6
685,59.85,0.2764,3156.9,1.0351,0.2531,3.2708,667.9
686,61.26,0.4319,3173.9,1.3287,0.2547,4.1988,672.1
687,62.96,0.4722,3191.4,1.4362,0.2564,4.5384,676.6
688,64.66,0.4556,3209.4,1.4478,0.2582,4.5751,681.2
689,66.24,0.3778,3227.8,1.3395,0.2598,4.2327,685.4
690,67.38,0.2444,3246.5,1.1082,0.2611,3.5018,688.9
691,68.0,0.0861,3265.4,0.7864,0.262,2.485,691.4
692,68.0,0.0,3284.3,0.5901,0.2628,1.8648,693.3
693,68.0,0.0,3303.1,0.5901,0.2635,1.8648,695.2
694,68.0,-0.0653,3322.0,0.4414,0.264,1.3947,696.6
695,67.53,-0.1194,3340.8,0.3129,0.2644,0.9889,697.5
696,67.14,0.1,3359.4,0.8027,0.2653,2.5366,700.1
697,68.25,0.2069,3378.4,1.052,0.2666,3.3242,703.4
698,68.63,-0.1014,3397.5,0.3663,0.267,1.1574,704.6
699,67.52,-0.2681,3416.2,0.0437,0.2671,0.1381,704.7
700,66.7,-0.1931,3434.7,0.14,0.2672,0.4424,705.1
701,66.13,-0.1569,3453.1,0.2158,0.2675,0.6819,705.8
702,65.57,-0.1569,3471.3,0.211,0.2678,0.6669,706.5
703,65.0,-0.0792,3489.4,0.3757,0.2682,1.1873,707.7
704,65.0,0.0,3507.4,0.5482,0.2689,1.7322,709.4
705,65.0,0.0,3525.5,0.5482,0.2695,1.7322,711.1
706,65.0,-0.0264,3543.6,0.4907,0.2701,1.5506,712.7
707,64.81,-0.1028,3561.6,0.3224,0.2705,1.0187,713.7
708,64.26,-0.1528,3579.4,0.2092,0.2707,0.6612,714.4
709,63.71,-0.1542,3597.1,0.2018,0.271,0.6377,715.0
710,63.15,-0.1597,3614.6,0.1856,0.2712,0.5865,715.6
711,62.56,-0.1708,3632.0,0.1578,0.2714,0.4988,716.1
712,61.92,-0.2542,3649.2,0.043,0.2714,0.136,716.2
713,60.73,-0.2986,3666.1,0.0436,0.2715,0.1376,716.4
714,59.77,-0.2139,3682.7,0.044,0.2716,0.139,716.5
715,59.19,-0.2153,3699.1,0.0442,0.2716,0.1397,716.7
716,58.22,-0.2958,3715.3,0.0446,0.2717,0.1411,716.8
717,57.06,-0.3097,3731.2,0.0448,0.2717,0.1417,716.9
718,55.99,-0.3347,3746.7,0.0446,0.2718,0.1408,717.1
719,54.65,-0.8167,3761.9,0.0442,0.2718,0.1398,717.2
720,50.11,-1.4278,3775.8,0.0434,0.2719,0.1371,717.4
721,44.37,-1.9597,3788.1,0.0493,0.2719,0.1558,717.5
722,36.0,-2.3694,3798.1,0.0523,0.272,0.1652,717.7
723,27.31,-2.4806,3805.7,0.0473,0.272,0.1495,717.8
724,18.14,-2.2903,3810.8,0.0462,0.2721,0.1459,718.0
725,10.82,-1.9,3813.8,0.1125,0.2722,0.3554,718.3
726,4.46,-0.4431,3815.0,0.0947,0.2724,0.2992,718.6
727,7.63,0.9306,3817.1,0.367,0.2728,1.1597,719.8
728,11.16,0.65,3820.2,0.3961,0.2733,1.2516,721.0
729,12.31,0.5458,3823.6,0.3861,0.2737,1.2199,722.3
730,15.09,1.0986,3827.8,0.743,0.2746,2.348,724.6
731,20.22,1.5111,3833.5,1.2259,0.2761,3.8738,728.5
732,25.97,1.6417,3840.7,1.5942,0.278,5.0376,733.5
733,32.04,1.6556,3849.6,1.9278,0.2803,6.0918,739.6
734,37.89,1.5583,3860.1,2.1558,0.2829,6.8122,746.4
735,43.26,1.0528,3872.1,1.7882,0.285,5.6508,752.1
736,45.47,0.7431,3884.7,1.4362,0.2867,4.5384,756.6
737,48.61,1.1597,3898.2,2.0793,0.2892,6.5705,763.2
738,53.82,1.1597,3913.2,2.2978,0.292,7.2609,770.4
739,56.96,0.6653,3929.0,1.6268,0.2939,5.1406,775.6
740,58.61,0.675,3945.3,1.687,0.296,5.331,780.9
741,61.82,0.9611,3962.5,2.2772,0.2987,7.1958,788.1
742,65.53,0.9375,3980.7,2.3746,0.3015,7.5038,795.6
743,68.57,0.7736,3999.7,2.1717,0.3041,6.8626,802.5
744,71.1,0.4319,4019.5,1.5651,0.306,4.9456,807.4
745,71.68,0.0931,4039.4,0.8698,0.307,2.7485,810.2
746,71.77,-0.0611,4059.3,0.5007,0.3076,1.5821,811.7
747,71.24,0.0208,4079.1,0.6891,0.3085,2.1774,813.9
748,71.92,0.3278,4099.1,1.3717,0.3101,4.3346,818.3
749,73.6,0.4111,4119.5,1.587,0.312,5.015,823.3
750,74.88,0.3306,4140.3,1.4479,0.3137,4.5754,827.9
751,75.98,0.0778,4161.4,0.9157,0.3148,2.8935,830.7
752,75.44,-0.1653,4182.4,0.2904,0.3152,0.9178,831.7
753,74.79,-0.25,4203.2,0.0455,0.3152,0.1437,831.8
754,73.64,-0.3597,4223.6,0.0452,0.3153,0.1427,831.9
755,72.2,-0.45,4243.7,0.0448,0.3154,0.1415,832.1
756,70.4,-0.4361,4263.2,0.0444,0.3154,0.1402,832.2
757,69.06,-0.3542,4282.4,0.0441,0.3155,0.1392,832.4
758,67.85,-0.3236,4301.3,0.0438,0.3155,0.1383,832.5
759,66.73,-0.2569,4319.8,0.0436,0.3156,0.1376,832.6
760,66.0,-0.1014,4338.1,0.3376,0.316,1.0667,833.7
761,66.0,-0.0819,4356.5,0.3806,0.3164,1.2026,834.9
762,65.41,-0.2389,4374.6,0.0433,0.3165,0.1369,835.1
763,64.28,-0.3056,4392.5,0.0431,0.3165,0.1362,835.2
764,63.21,-0.2972,4410.0,0.0429,0.3166,0.1356,835.3
765,62.14,-0.6139,4427.3,0.0429,0.3166,0.1357,835.5
766,58.79,-0.9819,4443.6,0.0444,0.3167,0.1403,835.6
767,55.07,-0.6083,4458.9,0.0443,0.3167,0.1401,835.7
768,54.41,-0.1486,4474.0,0.1675,0.3169,0.5293,836.3
769,54.0,-0.0569,4489.0,0.3308,0.3173,1.0453,837.3
770,54.0,-0.2333,4504.0,0.0441,0.3174,0.1392,837.5
771,52.32,-0.6222,4518.6,0.0437,0.3174,0.138,837.6
772,49.52,-1.1861,4532.3,0.0433,0.3175,0.1369,837.7
773,43.78,-1.6861,4544.5,0.0505,0.3176,0.1595,837.9
774,37.38,-1.7792,4554.9,0.0533,0.3176,0.1684,838.1
775,30.97,-1.7667,4563.5,0.0489,0.3177,0.1546,838.2
776,24.66,-1.7319,4570.3,0.0492,0.3177,0.1554,838.4
777,18.5,-1.3458,4575.5,0.0465,0.3178,0.1471,838.5
778,14.97,-0.7319,4579.6,0.1324,0.3179,0.4183,838.9
779,13.23,-0.2028,4583.3,0.1221,0.3181,0.3858,839.3
780,13.51,0.0542,4587.1,0.1965,0.3183,0.621,839.9
781,13.62,-0.3097,4590.8,0.1244,0.3185,0.3931,840.3
782,11.28,-0.3931,4594.0,0.1139,0.3186,0.36,840.7
783,10.79,0.175,4597.0,0.2137,0.3189,0.6753,841.4
784,12.54,0.0194,4600.5,0.1707,0.3191,0.5395,841.9
785,10.93,-0.6153,4603.5,0.1128,0.3192,0.3565,842.3
786,8.11,-1.0194,4605.7,0.104,0.3193,0.3285,842.6
787,3.59,-1.1264,4606.7,0.0926,0.3194,0.2926,842.9
788,0.0,-0.4986,4606.7,0.1276,0.3196,0.4031,843.3
789,0.0,0.0,4606.7,0.1276,0.3197,0.4031,843.7
790,0.0,0.0,4606.7,0.1276,0.3199,0.4031,844.1
791,0.0,0.0,4606.7,0.1276,0.3201,0.4031,844.5
792,0.0,0.0,4606.7,0.1276,0.3202,0.4031,844.9
793,0.0,0.8111,4606.7,0.1276,0.3204,0.4031,845.3
794,5.84,1.8139,4608.4,0.4733,0.3209,1.4956,846.8
795,13.06,2.0708,4612.0,1.0556,0.3222,3.3356,850.1
796,20.75,1.5181,4617.8,1.2586,0.3237,3.9771,854.1
