ruta,fereastra_orara,timestamp_local,segment,t_rel_s,v_kmh,a_ms2,dist_cum_m,rpm,maf_g_s,sarcina_motor_pct,CO2_g_s_benzina,CO2_g_s_diesel,stationare,clasa_RDE,strada,tip_drum_OSM,dist_map_match_m
RUTA_A,11-13,2026-04-02 13:00:54,12:47,1788,0.0,0.0,10206.1,776.0,2.72,2.8,0.5866,0.5928,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:00:55,12:47,1789,0.0,0.0,10206.1,784.0,2.691,2.8,0.5804,0.5865,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:00:56,12:47,1790,0.0,0.0,10206.1,790.0,2.679,2.8,0.5778,0.5839,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:00:57,12:47,1791,0.0,0.0,10206.1,791.0,2.713,2.8,0.5851,0.5913,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:00:58,12:47,1792,0.0,0.0,10206.1,791.0,2.724,2.8,0.5875,0.5937,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:00:59,12:47,1793,0.0,0.0,10206.1,790.0,2.713,2.8,0.585,0.5912,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:00,12:47,1794,0.0,0.0,10206.1,789.0,2.738,2.8,0.5904,0.5966,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:01,12:47,1795,0.0,0.0,10206.1,788.0,2.764,2.8,0.596,0.6023,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:02,12:47,1796,0.0,0.0,10206.1,788.0,2.705,2.8,0.5833,0.5895,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:03,12:47,1797,0.0,0.0,10206.1,789.0,2.691,2.8,0.5803,0.5864,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:04,12:47,1798,0.0,0.0,10206.1,791.0,2.742,2.8,0.5913,0.5976,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:05,12:47,1799,0.0,0.0,10206.1,793.0,2.729,2.8,0.5885,0.5947,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:06,12:47,1800,0.0,0.0,10206.1,794.0,2.681,2.8,0.5781,0.5842,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:07,12:47,1801,0.0,0.0,10206.1,788.0,2.664,2.8,0.5744,0.5805,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:08,12:47,1802,0.0,0.0,10206.1,798.0,3.274,3.7,0.7059,0.7134,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:09,12:47,1803,0.0,0.313,10206.1,882.0,6.7,9.2,1.4448,1.4601,1,urban,Bulevardul I. C. Brătianu,secondary,1.2
RUTA_A,11-13,2026-04-02 13:01:10,12:47,1804,2.25,1.29,10206.7,1040.0,9.071,14.9,1.9562,1.9769,0,urban,Bulevardul I. C. Brătianu,secondary,1.8
RUTA_A,11-13,2026-04-02 13:01:11,12:47,1805,9.29,1.555,10209.3,1356.0,9.2,20.8,1.984,2.005,0,urban,Bulevardul I. C. Brătianu,secondary,3.9
RUTA_A,11-13,2026-04-02 13:01:12,12:47,1806,13.45,0.904,10213.1,1420.0,8.357,20.4,1.8023,1.8214,0,urban,Bulevardul I. C. Brătianu,secondary,3.7
RUTA_A,11-13,2026-04-02 13:01:13,12:47,1807,15.8,0.991,10217.4,1327.0,6.906,16.1,1.4893,1.5051,0,urban,Bulevardul I. C. Brătianu,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:14,12:47,1808,20.58,1.393,10223.2,1596.0,14.602,21.7,3.1489,3.1822,0,urban,Bulevardul Ferdinand,secondary,8.9
RUTA_A,11-13,2026-04-02 13:01:15,12:47,1809,25.83,1.694,10230.3,1911.0,22.727,26.1,4.9009,4.9529,0,urban,Bulevardul Ferdinand,secondary,7.0
RUTA_A,11-13,2026-04-02 13:01:16,12:47,1810,32.78,1.684,10239.4,2313.0,27.573,15.0,5.9461,6.0091,0,urban,Bulevardul Ferdinand,secondary,3.0
RUTA_A,11-13,2026-04-02 13:01:17,12:47,1811,37.95,1.055,10250.0,2413.0,28.54,12.1,6.1545,6.2197,0,urban,Bulevardul Ferdinand,secondary,6.6
RUTA_A,11-13,2026-04-02 13:01:18,12:47,1812,40.37,0.778,10261.2,2045.0,23.488,21.8,5.0652,5.1189,0,urban,Bulevardul Ferdinand,secondary,4.5
RUTA_A,11-13,2026-04-02 13:01:19,12:47,1813,43.55,0.92,10273.3,2062.0,19.385,17.8,4.1804,4.2247,0,urban,Bulevardul Ferdinand,secondary,12.0
RUTA_A,11-13,2026-04-02 13:01:20,12:47,1814,46.99,0.329,10286.3,2214.0,15.618,9.0,3.3679,3.4035,0,urban,Bulevardul Ferdinand,secondary,4.3
RUTA_A,11-13,2026-04-02 13:01:21,12:47,1815,45.91,-0.264,10299.1,2197.0,9.574,8.6,2.0646,2.0865,0,urban,Bulevardul Ferdinand,secondary,12.0
RUTA_A,11-13,2026-04-02 13:01:22,12:47,1816,45.09,-0.035,10311.6,2182.0,5.084,8.6,1.0964,1.108,0,urban,Bulevardul Ferdinand,secondary,5.2
RUTA_A,11-13,2026-04-02 13:01:23,12:47,1817,45.66,0.126,10324.3,2181.0,8.713,11.1,1.8789,1.8988,0,urban,Bulevardul Ferdinand,secondary,4.2
RUTA_A,11-13,2026-04-02 13:01:24,12:47,1818,46.0,0.047,10337.1,2063.0,9.355,10.4,2.0173,2.0387,0,urban,Bulevardul Ferdinand,secondary,11.6
RUTA_A,11-13,2026-04-02 13:01:25,12:47,1819,46.0,-0.121,10349.9,1777.0,5.717,5.1,1.2328,1.2459,0,urban,Bulevardul Ferdinand,secondary,4.2
RUTA_A,11-13,2026-04-02 13:01:26,12:47,1820,45.13,-0.297,10362.4,1495.0,4.128,3.4,0.8902,0.8996,0,urban,Bulevardul Ferdinand,secondary,6.7
RUTA_A,11-13,2026-04-02 13:01:27,12:47,1821,43.87,-0.41,10374.6,1215.0,3.447,3.3,0.7434,0.7512,0,urban,Bulevardul Ferdinand,secondary,2.5
RUTA_A,11-13,2026-04-02 13:01:28,12:47,1822,42.17,-0.601,10386.3,1152.0,3.683,4.2,0.7941,0.8025,0,urban,Bulevardul Ferdinand,secondary,14.8
RUTA_A,11-13,2026-04-02 13:01:29,12:47,1823,39.54,-0.732,10397.3,1564.0,5.92,7.6,1.2766,1.2901,0,urban,Bulevardul Ferdinand,secondary,10.8
RUTA_A,11-13,2026-04-02 13:01:30,12:47,1824,36.9,-0.271,10407.5,1976.0,8.157,11.0,1.759,1.7777,0,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:31,12:47,1825,37.58,0.429,10418.0,2339.0,12.794,15.5,2.759,2.7883,0,urban,Bulevardul Ferdinand,residential,7.1
RUTA_A,11-13,2026-04-02 13:01:32,12:47,1826,39.99,0.639,10429.1,2676.0,18.673,20.5,4.0268,4.0695,0,urban,Bulevardul Ferdinand,residential,6.4
RUTA_A,11-13,2026-04-02 13:01:33,12:47,1827,42.18,0.462,10440.8,2908.0,22.878,23.5,4.9335,4.9858,0,urban,Bulevardul Ferdinand,secondary,18.2
RUTA_A,11-13,2026-04-02 13:01:34,12:47,1828,43.31,0.313,10452.8,2591.0,18.421,16.3,3.9724,4.0145,0,urban,Bulevardul Ferdinand,secondary,9.3
RUTA_A,11-13,2026-04-02 13:01:35,12:47,1829,44.44,-0.134,10465.2,2273.0,13.964,9.1,3.0113,3.0432,0,urban,Bulevardul Ferdinand,secondary,0.7
RUTA_A,11-13,2026-04-02 13:01:36,12:47,1830,42.35,-1.027,10476.9,1928.0,10.174,5.0,2.1939,2.2172,0,urban,Bulevardul Ferdinand,secondary,9.7
RUTA_A,11-13,2026-04-02 13:01:37,12:47,1831,37.05,-1.472,10487.2,1556.0,7.047,4.2,1.5197,1.5358,0,urban,Bulevardul Ferdinand,secondary,0.3
RUTA_A,11-13,2026-04-02 13:01:38,12:47,1832,31.75,-2.189,10496.0,1184.0,3.921,3.3,0.8455,0.8545,0,urban,Bulevardul Ferdinand,secondary,9.5
RUTA_A,11-13,2026-04-02 13:01:39,12:47,1833,21.28,-3.024,10502.0,1007.0,3.149,3.0,0.679,0.6862,0,urban,Bulevardul Ferdinand,secondary,4.7
RUTA_A,11-13,2026-04-02 13:01:40,12:47,1834,9.97,-2.281,10504.7,861.0,2.763,2.8,0.5959,0.6022,0,urban,Bulevardul Ferdinand,secondary,3.2
RUTA_A,11-13,2026-04-02 13:01:41,12:47,1835,4.86,-1.258,10506.1,823.0,2.74,2.8,0.5909,0.5972,0,urban,Bulevardul Ferdinand,secondary,3.2
RUTA_A,11-13,2026-04-02 13:01:42,12:47,1836,0.92,-0.626,10506.3,797.0,2.743,2.8,0.5916,0.5979,1,urban,Bulevardul Ferdinand,secondary,3.3
RUTA_A,11-13,2026-04-02 13:01:43,12:47,1837,0.35,-0.127,10506.4,783.0,2.698,2.8,0.5819,0.588,1,urban,Bulevardul Ferdinand,secondary,3.3
RUTA_A,11-13,2026-04-02 13:01:44,12:47,1838,0.0,-0.049,10506.4,777.0,2.691,2.8,0.5803,0.5864,1,urban,Bulevardul Ferdinand,secondary,3.3
RUTA_A,11-13,2026-04-02 13:01:45,12:47,1839,0.0,0.0,10506.4,785.0,2.747,2.8,0.5923,0.5986,1,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:46,12:47,1840,0.0,0.0,10506.4,790.0,2.754,2.8,0.594,0.6003,1,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:47,12:47,1841,0.0,0.0,10506.4,794.0,2.727,2.8,0.5882,0.5944,1,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:48,12:47,1842,0.0,0.0,10506.4,791.0,2.716,3.4,0.5857,0.5919,1,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:49,12:47,1843,0.0,0.36,10506.4,785.0,2.71,4.3,0.5844,0.5906,1,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:50,12:47,1844,2.59,0.763,10507.1,914.0,3.674,5.9,0.7923,0.8007,0,urban,Bulevardul Ferdinand,secondary,3.4
RUTA_A,11-13,2026-04-02 13:01:51,12:47,1845,5.5,1.047,10508.7,1070.0,4.99,8.1,1.0761,1.0875,0,urban,Bulevardul Ferdinand,secondary,3.6
RUTA_A,11-13,2026-04-02 13:01:52,12:47,1846,10.13,1.387,10511.5,1396.0,8.918,14.0,1.9232,1.9436,0,urban,Bulevardul Ferdinand,secondary,5.6
RUTA_A,11-13,2026-04-02 13:01:53,12:47,1847,15.48,1.649,10515.8,1852.0,11.311,15.4,2.4391,2.4649,0,urban,Bulevardul Ferdinand,secondary,9.3
RUTA_A,11-13,2026-04-02 13:01:54,12:47,1848,22.01,1.669,10521.9,2519.0,11.207,9.4,2.4168,2.4424,0,urban,Bulevardul Ferdinand,secondary,7.1
RUTA_A,11-13,2026-04-02 13:01:55,12:47,1849,27.5,1.406,10529.5,2662.0,16.501,15.3,3.5584,3.5961,0,urban,Bulevardul Ferdinand,secondary,4.1
RUTA_A,11-13,2026-04-02 13:01:56,12:47,1850,32.13,0.892,10538.5,2360.0,26.374,31.1,5.6874,5.7477,0,urban,Bulevardul Ferdinand,secondary,10.2
RUTA_A,11-13,2026-04-02 13:01:57,12:47,1851,33.92,0.42,10547.9,1839.0,16.798,20.0,3.6225,3.6609,0,urban,Bulevardul Ferdinand,secondary,2.7
RUTA_A,11-13,2026-04-02 13:01:58,12:47,1852,35.15,0.563,10557.7,1315.0,4.088,3.6,0.8815,0.8908,0,urban,Bulevardul Ferdinand,secondary,8.6
RUTA_A,11-13,2026-04-02 13:01:59,12:47,1853,37.98,0.58,10568.2,1642.0,15.341,5.6,3.3083,3.3433,0,urban,Bulevardul Ferdinand,secondary,3.6
RUTA_A,11-13,2026-04-02 13:02:00,12:47,1854,39.33,-0.142,10579.1,1831.0,20.106,6.5,4.3358,4.3817,0,urban,Bulevardul Ferdinand,secondary,7.0
RUTA_A,11-13,2026-04-02 13:02:01,12:47,1855,36.95,-0.841,10589.4,1673.0,8.432,4.7,1.8182,1.8375,0,urban,Bulevardul Ferdinand,secondary,0.5
RUTA_A,11-13,2026-04-02 13:02:02,12:47,1856,33.28,-1.142,10598.6,1791.0,3.627,3.8,0.7822,0.7905,0,urban,Bulevardul Ferdinand,secondary,7.8
RUTA_A,11-13,2026-04-02 13:02:03,12:47,1857,28.73,-0.94,10606.6,2095.0,3.423,3.6,0.7381,0.7459,0,urban,Bulevardul Ferdinand,secondary,7.9
RUTA_A,11-13,2026-04-02 13:02:04,12:47,1858,26.51,-0.469,10614.0,2043.0,3.997,5.5,0.862,0.8711,0,urban,Strada I. Gh. Duca,secondary,2.5
RUTA_A,11-13,2026-04-02 13:02:05,12:47,1859,25.35,0.156,10621.0,1945.0,4.807,7.2,1.0366,1.0476,0,urban,Strada I. Gh. Duca,secondary,5.9
RUTA_A,11-13,2026-04-02 13:02:06,12:47,1860,27.63,0.415,10628.7,1964.0,6.104,5.6,1.3164,1.3303,0,urban,Strada I. Gh. Duca,secondary,10.1
RUTA_A,11-13,2026-04-02 13:02:07,12:47,1861,28.33,-0.133,10636.6,1939.0,7.419,6.8,1.5999,1.6169,0,urban,Strada I. Gh. Duca,secondary,16.3
RUTA_A,11-13,2026-04-02 13:02:08,12:47,1862,26.68,0.114,10644.0,1847.0,8.76,12.0,1.8891,1.9091,0,urban,Strada I. Gh. Duca,secondary,14.9
RUTA_A,11-13,2026-04-02 13:02:09,12:47,1863,29.16,1.088,10652.1,2029.0,15.068,19.4,3.2493,3.2838,0,urban,Strada I. Gh. Duca,secondary,6.2
RUTA_A,11-13,2026-04-02 13:02:10,12:47,1864,34.51,1.235,10661.7,2400.0,24.827,28.5,5.3538,5.4106,0,urban,Strada I. Gh. Duca,secondary,4.1
RUTA_A,11-13,2026-04-02 13:02:11,12:47,1865,38.05,0.885,10672.2,2685.0,24.692,23.4,5.3248,5.3812,0,urban,Strada I. Gh. Duca,secondary,7.8
RUTA_A,11-13,2026-04-02 13:02:12,12:47,1866,40.89,0.173,10683.6,2938.0,20.748,13.0,4.4742,4.5216,0,urban,Strada I. Gh. Duca,secondary,5.4
RUTA_A,11-13,2026-04-02 13:02:13,12:47,1867,39.29,-0.572,10694.5,2003.0,10.757,7.4,2.3197,2.3443,0,urban,Strada I. Gh. Duca,secondary,4.0
RUTA_A,11-13,2026-04-02 13:02:14,12:47,1868,36.77,-0.984,10704.7,1242.0,3.233,3.5,0.6972,0.7045,0,urban,Strada I. Gh. Duca,secondary,7.2
RUTA_A,11-13,2026-04-02 13:02:15,12:47,1869,32.21,-0.85,10713.7,1083.0,3.022,3.2,0.6517,0.6586,0,urban,Strada I. Gh. Duca,secondary,9.7
RUTA_A,11-13,2026-04-02 13:02:16,12:47,1870,30.64,-0.044,10722.2,1190.0,7.429,8.7,1.6021,1.6191,0,urban,Strada I. Gh. Duca,secondary,1.9
RUTA_A,11-13,2026-04-02 13:02:17,12:47,1871,31.89,0.619,10731.0,1550.0,16.186,19.5,3.4904,3.5274,0,urban,Strada I. Gh. Duca,secondary,9.1
RUTA_A,11-13,2026-04-02 13:02:18,12:47,1872,35.1,0.892,10740.8,1695.0,19.713,23.0,4.2511,4.2961,0,urban,Strada I. Gh. Duca,secondary,0.7
RUTA_A,11-13,2026-04-02 13:02:19,12:47,1873,38.31,0.75,10751.4,1811.0,21.226,23.9,4.5772,4.6257,0,urban,Strada I. Gh. Duca,secondary,10.1
RUTA_A,11-13,2026-04-02 13:02:20,12:47,1874,40.5,0.345,10762.7,1875.0,13.572,12.5,2.9268,2.9579,0,urban,Strada I. Gh. Duca,secondary,2.4
RUTA_A,11-13,2026-04-02 13:02:21,12:47,1875,40.8,-0.49,10774.0,1884.0,7.508,4.5,1.619,1.6362,0,urban,Strada I. Gh. Duca,secondary,8.7
RUTA_A,11-13,2026-04-02 13:02:22,12:47,1876,36.97,-0.996,10784.3,1775.0,4.897,3.9,1.056,1.0672,0,urban,Strada I. Gh. Duca,secondary,3.4
RUTA_A,11-13,2026-04-02 13:02:23,12:47,1877,33.63,-0.858,10793.6,1532.0,3.421,3.6,0.7377,0.7456,0,urban,Strada I. Gh. Duca,secondary,5.0
RUTA_A,11-13,2026-04-02 13:02:24,12:47,1878,30.79,-0.447,10802.2,1147.0,3.155,3.9,0.6803,0.6875,0,urban,Strada I. Gh. Duca,residential,4.1
RUTA_A,11-13,2026-04-02 13:02:25,12:47,1879,30.41,0.026,10810.6,1501.0,8.838,10.7,1.9058,1.926,0,urban,Strada I. Gh. Duca,residential,6.1
RUTA_A,11-13,2026-04-02 13:02:26,12:47,1880,30.98,0.307,10819.2,2142.0,16.834,20.1,3.6302,3.6687,0,urban,Strada I. Gh. Duca,secondary,6.0
RUTA_A,11-13,2026-04-02 13:02:27,12:47,1881,32.62,0.346,10828.3,2354.0,11.369,12.1,2.4516,2.4776,0,urban,Strada I. Gh. Duca,secondary,4.6
RUTA_A,11-13,2026-04-02 13:02:28,12:47,1882,33.47,-0.292,10837.6,2476.0,6.217,5.0,1.3406,1.3548,0,urban,Strada I. Gh. Duca,secondary,8.1
RUTA_A,11-13,2026-04-02 13:02:29,12:47,1883,30.52,-0.738,10846.1,2251.0,4.57,4.3,0.9855,0.9959,0,urban,Strada I. Gh. Duca,secondary,3.6
RUTA_A,11-13,2026-04-02 13:02:30,12:47,1884,28.16,-0.569,10853.9,2068.0,4.019,4.8,0.8668,0.8759,0,urban,Strada I. Gh. Duca,secondary,4.1
RUTA_A,11-13,2026-04-02 13:02:31,12:47,1885,26.43,-0.3,10861.2,1932.0,4.638,6.6,1.0001,1.0107,0,urban,Strada I. Gh. Duca,secondary,8.2
RUTA_A,11-13,2026-04-02 13:02:32,12:47,1886,26.0,-0.059,10868.5,1907.0,6.684,8.7,1.4413,1.4565,0,urban,Strada I. Gh. Duca,secondary,1.1
RUTA_A,11-13,2026-04-02 13:02:33,12:47,1887,26.0,0.077,10875.7,1919.0,9.195,10.9,1.9828,2.0038,0,urban,Strada I. Gh. Duca,secondary,5.5
RUTA_A,11-13,2026-04-02 13:02:34,12:47,1888,26.56,0.108,10883.1,1950.0,8.347,9.5,1.7999,1.819,0,urban,Strada I. Gh. Duca,secondary,2.6
RUTA_A,11-13,2026-04-02 13:02:35,12:47,1889,26.78,-0.116,10890.5,1957.0,7.244,7.7,1.5621,1.5787,0,urban,Strada I. Gh. Duca,secondary,7.4
RUTA_A,11-13,2026-04-02 13:02:36,12:47,1890,25.72,-0.451,10897.6,1868.0,5.367,5.2,1.1575,1.1697,0,urban,Strada I. Gh. Duca,secondary,1.1
RUTA_A,11-13,2026-04-02 13:02:37,12:47,1891,23.53,-0.954,10904.2,1686.0,3.946,3.5,0.8509,0.8599,0,urban,Strada I. Gh. Duca,secondary,4.6
RUTA_A,11-13,2026-04-02 13:02:38,12:47,1892,18.85,-1.198,10909.4,1303.0,3.519,3.2,0.7589,0.7669,0,urban,Strada I. Gh. Duca,secondary,2.2
RUTA_A,11-13,2026-04-02 13:02:39,12:47,1893,14.91,-1.029,10913.5,1072.0,3.165,3.0,0.6826,0.6898,0,urban,Strada I. Gh. Duca,secondary,2.4
RUTA_A,11-13,2026-04-02 13:02:40,12:47,1894,11.45,-0.881,10916.7,942.0,2.859,2.8,0.6166,0.6232,0,urban,Strada I. Gh. Duca,secondary,4.0
RUTA_A,11-13,2026-04-02 13:02:41,12:47,1895,8.56,-0.784,10919.1,886.0,2.825,2.8,0.6092,0.6156,0,urban,Strada I. Gh. Duca,secondary,6.1
RUTA_A,11-13,2026-04-02 13:02:42,12:47,1896,5.81,-0.705,10920.7,844.0,2.827,2.8,0.6096,0.6161,0,urban,Strada I. Gh. Duca,secondary,6.2
RUTA_A,11-13,2026-04-02 13:02:43,12:47,1897,3.49,-0.583,10921.7,828.0,2.792,2.8,0.6022,0.6085,0,urban,Strada I. Gh. Duca,secondary,5.7
RUTA_A,11-13,2026-04-02 13:02:44,12:47,1898,1.61,-0.413,10922.1,814.0,2.772,2.8,0.5978,0.6041,0,urban,Strada I. Gh. Duca,secondary,5.2
RUTA_A,11-13,2026-04-02 13:02:45,12:47,1899,0.52,-0.223,10922.3,805.0,2.777,2.8,0.5989,0.6053,1,urban,Strada I. Gh. Duca,secondary,4.9
RUTA_A,11-13,2026-04-02 13:02:46,12:47,1900,0.0,-0.072,10922.3,843.0,3.008,3.9,0.6488,0.6556,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:47,12:47,1901,0.0,0.0,10922.3,926.0,3.441,6.1,0.742,0.7499,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:48,12:47,1902,0.0,0.0,10922.3,1018.0,3.499,5.2,0.7545,0.7625,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:49,12:47,1903,0.0,0.0,10922.3,1114.0,3.414,3.2,0.7363,0.7441,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:50,12:47,1904,0.0,0.0,10922.3,1003.0,3.051,2.9,0.658,0.665,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:51,12:47,1905,0.0,0.0,10922.3,905.0,2.762,2.8,0.5956,0.6019,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:52,12:47,1906,0.0,0.043,10922.3,860.0,2.671,2.8,0.576,0.5821,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:53,12:47,1907,0.31,0.121,10922.4,1179.0,5.088,4.9,1.0973,1.1089,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:54,12:47,1908,0.87,0.28,10922.6,1797.0,9.574,8.9,2.0646,2.0865,1,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:55,12:47,1909,2.33,0.429,10923.3,1563.0,7.408,7.0,1.5976,1.6145,0,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:56,12:47,1910,3.96,-0.007,10924.4,1093.0,3.423,3.5,0.7382,0.746,0,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:57,12:47,1911,2.28,-0.263,10925.0,999.0,3.103,3.3,0.6691,0.6762,0,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:58,12:47,1912,2.07,0.583,10925.6,1015.0,4.218,5.0,0.9096,0.9193,0,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:02:59,12:47,1913,6.48,1.416,10927.4,1373.0,9.807,12.5,2.1149,2.1373,0,urban,Strada I. Gh. Duca,secondary,4.8
RUTA_A,11-13,2026-04-02 13:03:00,12:47,1914,12.26,1.865,10930.8,1858.0,16.286,14.9,3.512,3.5492,0,urban,Strada I. Gh. Duca,secondary,1.2
RUTA_A,11-13,2026-04-02 13:03:01,12:47,1915,19.91,1.573,10936.3,2516.0,23.958,10.3,5.1664,5.2212,0,urban,Strada I. Gh. Duca,secondary,2.9
RUTA_A,11-13,2026-04-02 13:03:02,12:47,1916,23.59,0.815,10942.8,2358.0,24.571,16.5,5.2987,5.3549,0,urban,Bulevardul Mamaia,secondary,4.6
RUTA_A,11-13,2026-04-02 13:03:03,12:47,1917,25.77,1.18,10950.0,1893.0,22.521,26.8,4.8566,4.9081,0,urban,Bulevardul Mamaia,secondary,2.3
RUTA_A,11-13,2026-04-02 13:03:04,12:47,1918,32.08,1.718,10958.9,2265.0,28.405,20.7,6.1254,6.1903,0,urban,Bulevardul Mamaia,secondary,4.2
RUTA_A,11-13,2026-04-02 13:03:05,12:47,1919,38.14,0.997,10969.5,2619.0,33.563,14.7,7.2377,7.3144,0,urban,Bulevardul Mamaia,secondary,6.2
RUTA_A,11-13,2026-04-02 13:03:06,12:47,1920,39.26,0.46,10980.4,2201.0,27.57,22.4,5.9453,6.0083,0,urban,Bulevardul Mamaia,secondary,11.1
RUTA_A,11-13,2026-04-02 13:03:07,12:47,1921,41.46,0.898,10991.9,1990.0,24.144,27.7,5.2066,5.2618,0,urban,Bulevardul Mamaia,secondary,8.1
RUTA_A,11-13,2026-04-02 13:03:08,12:47,1922,45.73,0.944,11004.6,2178.0,25.682,28.3,5.5382,5.5969,0,urban,Bulevardul Mamaia,secondary,5.7
RUTA_A,11-13,2026-04-02 13:03:09,12:47,1923,48.26,0.427,11018.0,2148.0,21.136,23.5,4.5578,4.6061,0,urban,Bulevardul Mamaia,secondary,2.8
RUTA_A,11-13,2026-04-02 13:03:10,12:47,1924,48.8,0.202,11031.6,1870.0,9.673,12.6,2.086,2.1081,0,urban,Bulevardul Mamaia,secondary,3.4
RUTA_A,11-13,2026-04-02 13:03:11,12:47,1925,49.71,0.281,11045.4,1828.0,10.73,13.7,2.3139,2.3385,0,urban,Bulevardul Mamaia,secondary,4.7
RUTA_A,11-13,2026-04-02 13:03:12,12:47,1926,50.83,0.317,11059.5,1917.0,18.768,21.5,4.0473,4.0901,0,urban,Bulevardul Mamaia,secondary,5.9
RUTA_A,11-13,2026-04-02 13:03:13,12:47,1927,52.0,0.327,11074.0,1974.0,16.861,19.8,3.6359,3.6745,0,urban,Bulevardul Mamaia,secondary,10.1
RUTA_A,11-13,2026-04-02 13:03:14,12:47,1928,53.18,0.327,11088.7,2022.0,13.93,16.4,3.004,3.0359,0,urban,Bulevardul Mamaia,secondary,8.7
RUTA_A,11-13,2026-04-02 13:03:15,12:47,1929,54.35,0.178,11103.8,2058.0,15.556,13.1,3.3546,3.3901,0,urban,Bulevardul Mamaia,secondary,8.6
RUTA_A,11-13,2026-04-02 13:03:16,12:47,1930,54.47,-0.15,11119.0,2064.0,13.315,10.6,2.8714,2.9019,0,urban,Bulevardul Mamaia,secondary,7.7
RUTA_A,11-13,2026-04-02 13:03:17,12:47,1931,53.28,-0.265,11133.8,2035.0,6.35,9.0,1.3693,1.3838,0,urban,Bulevardul Mamaia,secondary,5.1
RUTA_A,11-13,2026-04-02 13:03:18,12:47,1932,52.56,-0.176,11148.4,2001.0,6.96,9.7,1.5009,1.5168,0,urban,Bulevardul Mamaia,secondary,10.6
RUTA_A,11-13,2026-04-02 13:03:19,12:47,1933,52.01,-0.001,11162.8,1968.0,9.907,11.1,2.1364,2.1591,0,urban,Bulevardul Mamaia,secondary,4.8
RUTA_A,11-13,2026-04-02 13:03:20,12:47,1934,52.55,0.189,11177.4,1983.0,13.869,16.4,2.9909,3.0226,0,urban,Bulevardul Mamaia,secondary,10.0
RUTA_A,11-13,2026-04-02 13:03:21,12:47,1935,53.37,0.412,11192.2,2009.0,17.698,21.2,3.8165,3.8569,0,urban,Bulevardul Mamaia,secondary,5.8
